Row.names,baseMean.x,log2FoldChange.x,lfcSE.x,stat.x,pvalue.x,padj.x,baseMean.y,log2FoldChange.y,lfcSE.y,stat.y,pvalue.y,padj.y
FBgn0033204,213.3857365,3.558308703,0.873855093,4.071966543,4.66E-05,0.00033573,213.3857365,4.429290998,0.89666248,4.939752805,7.82E-07,6.73E-06
FBgn0033446,7266.965929,2.45770056,0.289630503,8.485641303,2.15E-17,1.08E-15,7266.965929,3.528676276,0.32353877,10.90650212,1.07E-27,1.52E-25
FBgn0033592,255.5224326,7.306476069,1.327010247,5.505968085,3.67E-08,5.07E-07,255.5224326,11.06865606,1.351620809,8.189172575,2.63E-16,1.06E-14
FBgn0033598,120.8241736,9.218609265,1.269344601,7.26249535,3.80E-13,1.11E-11,120.8241736,11.01504568,1.289152976,8.544405428,1.29E-17,6.36E-16
FBgn0033668,997.6720965,2.065222392,0.288342022,7.162405184,7.93E-13,2.19E-11,997.6720965,4.375519661,0.316704523,13.81577889,2.05E-43,8.83E-41
FBgn0033702,72.87835711,1.79851496,0.612476115,2.936465465,0.003319758,0.013359804,72.87835711,1.882458371,0.681399159,2.762636769,0.005733653,0.016137486
FBgn0033919,5099.702748,2.537824163,0.204745811,12.39499918,2.78E-35,7.26E-33,5099.702748,2.230187946,0.22872584,9.750485313,1.84E-22,1.72E-20
FBgn0033926,4423.723021,4.659692495,0.602441114,7.734685412,1.04E-14,3.81E-13,4423.723021,4.212946653,0.672121757,6.268130151,3.65E-10,6.50E-09
FBgn0033928,262.0490935,2.122365005,0.474966242,4.468454419,7.88E-06,6.86E-05,262.0490935,2.695459107,0.525362009,5.130670016,2.89E-07,2.73E-06
FBgn0033945,151.940187,1.831759121,0.332677303,5.506113899,3.67E-08,5.07E-07,151.940187,3.162628349,0.360074422,8.783262995,1.59E-18,8.76E-17
FBgn0033978,360.1746715,3.415599785,0.806278532,4.236252918,2.27E-05,0.000178162,360.1746715,5.187370694,0.889741561,5.830199373,5.54E-09,7.80E-08
FBgn0033980,1371.332776,6.76943283,1.188029917,5.69803229,1.21E-08,1.83E-07,1371.332776,7.607529372,1.299731824,5.853153113,4.82E-09,6.88E-08
FBgn0034094,125.4095001,1.478142697,0.278465259,5.308176341,1.11E-07,1.41E-06,125.4095001,1.643267449,0.306931395,5.353859125,8.61E-08,9.20E-07
FBgn0034143,793.0012521,1.950774997,0.286021092,6.820388615,9.08E-12,2.15E-10,793.0012521,3.766428878,0.314220189,11.98659095,4.18E-33,9.42E-31
FBgn0034194,1494.380949,2.963078625,0.192251176,15.41253837,1.35E-53,8.36E-51,1494.380949,3.252549713,0.213344211,15.24554945,1.76E-52,1.35E-49
FBgn0034312,507.5501124,1.455771598,0.405568663,3.589457791,0.000331366,0.00185371,507.5501124,1.825989955,0.451920617,4.040510404,5.33E-05,0.000282291
FBgn0034399,1040.592794,2.051623073,0.167509918,12.24777076,1.73E-34,4.18E-32,1040.592794,1.970121343,0.186509973,10.56308846,4.42E-26,5.28E-24
FBgn0034417,59.85143999,3.968489078,0.535048357,7.417066187,1.20E-13,3.75E-12,59.85143999,4.212121614,0.557502855,7.5553364,4.18E-14,1.28E-12
FBgn0034501,134.3024678,3.841298503,0.583444469,6.58382881,4.58E-11,9.62E-10,134.3024678,2.747040244,0.649311343,4.230698069,2.33E-05,0.00013729
FBgn0034530,1003.919597,2.988223154,0.259740085,11.50466689,1.25E-30,2.30E-28,1003.919597,2.80809083,0.288889019,9.720310034,2.47E-22,2.29E-20
FBgn0034583,1163.037927,3.170461692,0.235821987,13.44430063,3.33E-41,1.22E-38,1163.037927,3.023626977,0.262087729,11.53669801,8.62E-31,1.78E-28
FBgn0034639,234.6889872,3.763778392,0.957796678,3.929621472,8.51E-05,0.000570109,234.6889872,5.467974695,1.057461593,5.170849449,2.33E-07,2.25E-06
