Row.names,baseMean.x,log2FoldChange.x,lfcSE.x,stat.x,pvalue.x,padj.x,baseMean.y,log2FoldChange.y,lfcSE.y,stat.y,pvalue.y,padj.y
FBgn0030425,346.1851816,2.927748233,0.810311011,3.613116686,0.000302538,0.004585076,346.1851816,3.9149937,0.729175376,5.369070087,7.91E-08,2.95E-06
FBgn0030607,52.24599523,1.606073312,0.486408605,3.301901522,0.000960318,0.010415533,52.24599523,2.910851739,0.44520922,6.538165893,6.23E-11,8.05E-09
FBgn0030834,263.3137429,1.42506368,0.436638319,3.263716484,0.001099611,0.011548369,263.3137429,1.44760285,0.393046225,3.683034609,0.000230474,0.001916754
FBgn0030877,153.4881733,1.47846017,0.293693108,5.034030869,4.80E-07,3.26E-05,153.4881733,1.746970931,0.2690585,6.492903702,8.42E-11,1.04E-08
FBgn0030926,98.24952428,1.546025736,0.503626331,3.069787344,0.002142112,0.018568255,98.24952428,2.416003149,0.45794424,5.275758358,1.32E-07,4.41E-06
FBgn0030966,270.812909,1.462637669,0.483902576,3.022587066,0.00250624,0.020607103,270.812909,1.79168183,0.434729478,4.121371843,3.77E-05,0.000445663
FBgn0031022,80.03072772,1.516812857,0.45963963,3.30000452,0.000966833,0.010468656,80.03072772,1.552787943,0.421012939,3.688219051,0.000225829,0.001886444
FBgn0031048,840.8258724,1.861639406,0.377431445,4.932390854,8.12E-07,5.21E-05,840.8258724,1.947361368,0.338854916,5.746888341,9.09E-09,4.82E-07
FBgn0031117,112.840076,1.516240466,0.484242108,3.131161953,0.001741161,0.016036026,112.840076,1.776963169,0.438194766,4.055190315,5.01E-05,0.000557771
FBgn0031321,77.26144749,2.370416502,0.685273373,3.459081582,0.000542021,0.006957826,77.26144749,1.803910518,0.622645495,2.897171075,0.003765444,0.017773723
FBgn0031417,75.12393773,2.321660986,0.740470126,3.135387784,0.001716271,0.015853232,75.12393773,4.219935269,0.675099675,6.250832912,4.08E-10,3.60E-08
FBgn0031559,164.1139445,4.2913854,1.076759136,3.985464584,6.73E-05,0.001534206,164.1139445,5.003518733,0.976687325,5.122948362,3.01E-07,8.25E-06
FBgn0031561,1168.055962,4.025903819,0.957236729,4.205755691,2.60E-05,0.000750475,1168.055962,5.092228996,0.859371893,5.925524252,3.11E-09,1.98E-07
FBgn0031703,119.9727942,3.317501157,0.858749573,3.863176484,0.000111922,0.002217515,119.9727942,3.066640696,0.775769835,3.953029053,7.72E-05,0.000795379
FBgn0032136,2501.397153,3.195748431,0.883319247,3.617886105,0.000297019,0.00453542,2501.397153,3.653477892,0.790776534,4.620114199,3.84E-06,6.88E-05
FBgn0032138,3475.494111,1.600536601,0.540421747,2.961643586,0.003060018,0.023904926,3475.494111,1.881914399,0.48357027,3.891708231,9.95E-05,0.000980951
FBgn0032154,55.57244781,2.965800467,0.884991823,3.351217933,0.00080457,0.009120067,55.57244781,2.342109682,0.807172808,2.901621137,0.003712372,0.017584823
FBgn0032295,99.93701275,2.342457235,0.784912851,2.984353271,0.002841785,0.022616769,99.93701275,2.205724657,0.70962137,3.108312051,0.001881593,0.010329691
FBgn0032472,78.22507641,20.30530395,1.794966277,11.31235957,1.14E-29,5.37E-26,78.22507641,20.20228746,1.688497187,11.96465568,5.44E-33,2.57E-29
FBgn0032707,372.4099178,4.626808741,1.244611519,3.717472214,0.000201226,0.003388863,372.4099178,5.773386173,1.121507887,5.14787835,2.63E-07,7.44E-06
FBgn0032889,670.1748245,2.373779455,0.418096175,5.677591893,1.37E-08,2.04E-06,670.1748245,2.687094772,0.376051873,7.145542853,8.96E-13,2.11E-10
FBgn0033065,109.8715553,4.856887849,1.160504494,4.185152124,2.85E-05,0.000804671,109.8715553,3.840955865,1.090967266,3.520688459,0.000430428,0.003168904
FBgn0033079,139.918535,2.925849575,0.740427804,3.951566325,7.76E-05,0.001699228,139.918535,4.126947931,0.670831696,6.151987091,7.65E-10,5.92E-08
FBgn0033195,64.31793545,1.565303976,0.494391257,3.166123905,0.00154485,0.014686974,64.31793545,1.675902601,0.451605297,3.710989693,0.000206451,0.001766819
FBgn0033250,267.8091956,20.40727407,1.711047781,11.92677043,8.58E-33,8.10E-29,267.8091956,22.48976966,1.614184011,13.93259351,4.02E-44,3.79E-40
FBgn0033524,62.29044328,3.268525729,1.0146204,3.221427175,0.001275539,0.012797453,62.29044328,2.990471983,0.941969561,3.174701292,0.001499908,0.008635918
FBgn0033598,290.7984275,5.606643204,0.99352094,5.643205876,1.67E-08,2.35E-06,290.7984275,4.350573153,0.900794161,4.829708428,1.37E-06,2.90E-05
FBgn0033949,200.2858263,3.328764073,0.796755116,4.177901096,2.94E-05,0.000816091,200.2858263,3.693677066,0.718781946,5.138800558,2.76E-07,7.74E-06
FBgn0033978,117.9950193,2.838489969,0.611584412,4.641207191,3.46E-06,0.00015409,117.9950193,3.42125586,0.559052819,6.119736353,9.37E-10,6.96E-08
FBgn0034011,585.729837,3.274706812,0.964476334,3.395321063,0.000685482,0.008091086,585.729837,2.609039982,0.865149089,3.015711414,0.002563771,0.013198105
FBgn0034276,508.5593501,2.174173583,0.773684052,2.810156907,0.004951735,0.033096963,508.5593501,3.248064495,0.693801471,4.681547433,2.85E-06,5.36E-05
FBgn0034328,87.49036904,15.38437039,3.365964399,4.570568363,4.86E-06,0.000202082,87.49036904,17.04385656,2.961515114,5.755113819,8.66E-09,4.68E-07
FBgn0034331,145.9011758,16.865416,2.81886152,5.98305943,2.19E-09,4.27E-07,145.9011758,16.87009901,2.567620659,6.570323756,5.02E-11,6.58E-09
FBgn0034406,125.140264,2.018544212,0.585405166,3.448114788,0.000564514,0.007127085,125.140264,3.218300865,0.529986223,6.072423636,1.26E-09,9.00E-08
FBgn0034479,800.4560237,2.835671444,0.8809836,3.218756222,0.001287479,0.012895012,800.4560237,5.245439989,0.791029936,6.631152312,3.33E-11,4.76E-09
FBgn0034480,143.3346282,7.129344683,1.475044476,4.833308282,1.34E-06,7.92E-05,143.3346282,8.570017745,1.416349604,6.05077851,1.44E-09,1.01E-07
FBgn0034628,198.1995046,1.83442619,0.392673698,4.671629906,2.99E-06,0.000137471,198.1995046,2.374222073,0.357182794,6.647078514,2.99E-11,4.41E-09
